driverId,position,fastestLapTime,year,round,name,datetime
855,13,01:41.9,2023,18,United States Grand Prix,2023-10-22T19:00:00.000
825,14,01:41.5,2023,18,United States Grand Prix,2023-10-22T19:00:00.000
817,15,01:39.4,2023,18,United States Grand Prix,2023-10-22T19:00:00.000
4,,01:40.0,2023,18,United States Grand Prix,2023-10-22T19:00:00.000
857,,01:42.7,2023,18,United States Grand Prix,2023-10-22T19:00:00.000
839,,01:44.8,2023,18,United States Grand Prix,2023-10-22T19:00:00.000
1,,01:39.6,2023,18,United States Grand Prix,2023-10-22T19:00:00.000
844,,,2023,18,United States Grand Prix,2023-10-22T19:00:00.000
830,1,01:24.3,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
857,2,01:24.9,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
846,3,01:24.8,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
847,4,01:25.8,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
844,5,01:25.0,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
4,6,01:26.0,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
839,7,01:26.5,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
822,8,01:26.7,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
855,9,01:26.3,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
815,10,01:26.2,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
840,11,01:26.4,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
842,12,01:26.3,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
848,13,01:26.7,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
825,14,01:27.1,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
852,15,01:27.2,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
807,16,01:26.5,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
859,17,01:27.1,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
858,,01:28.0,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
1,,,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
832,,,2023,17,Qatar Grand Prix,2023-10-08T17:00:00.000
830,1,01:34.2,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
846,2,01:35.2,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
857,3,01:36.3,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
844,4,01:36.4,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
1,5,01:35.6,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
832,6,01:36.2,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
847,7,01:37.7,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
4,8,01:37.2,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
839,9,01:37.4,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
842,10,01:36.4,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
859,11,01:38.3,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
852,12,01:37.8,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
855,13,01:37.8,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
807,14,01:37.3,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
825,15,01:37.8,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
848,,01:39.2,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
858,,01:38.8,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
840,,01:39.0,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
815,,01:39.7,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
822,,02:02.8,2023,16,Japanese Grand Prix,2023-09-24T05:00:00.000
832,1,01:37.7,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
846,2,01:38.0,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
1,3,01:35.9,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
844,4,01:38.3,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
830,5,01:36.6,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
842,6,01:38.3,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
857,7,01:38.5,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
815,8,01:37.1,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
859,9,01:39.0,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
825,10,01:38.1,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
848,11,01:37.3,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
855,12,01:39.3,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
807,13,01:39.9,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
858,14,01:38.5,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
4,15,01:36.5,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
847,16,01:36.3,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
822,,01:38.1,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
839,,01:39.9,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
852,,,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
840,,,2023,15,Singapore Grand Prix,2023-09-17T12:00:00.000
830,1,01:25.2,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
815,2,01:25.5,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
832,3,01:25.5,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
844,4,01:25.6,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
847,5,01:25.8,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
1,6,01:25.6,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
848,7,01:26.4,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
846,8,01:26.1,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
4,9,01:26.1,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
822,10,01:26.0,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
859,11,01:25.8,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
857,12,01:25.1,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
858,13,01:26.8,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
855,14,01:26.0,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
842,15,01:25.8,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
840,16,01:26.6,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
807,17,01:25.9,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
825,18,01:26.3,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
839,,01:27.0,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
852,,,2023,14,Italian Grand Prix,2023-09-03T13:00:00.000
830,1,01:13.9,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
4,2,01:13.8,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
842,3,01:14.4,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
815,4,01:14.2,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
832,5,01:14.9,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
1,6,01:13.9,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
846,7,01:14.4,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
848,8,01:14.5,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
857,9,01:14.3,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
839,10,01:14.6,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
840,11,01:15.2,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
807,12,01:14.5,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
859,13,01:14.8,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
822,14,01:14.7,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
852,15,01:16.3,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
825,16,01:15.5,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
847,17,01:15.1,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
855,,01:15.4,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
844,,01:17.3,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
858,,01:17.4,2023,13,Dutch Grand Prix,2023-08-27T13:00:00.000
830,1,01:48.9,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
815,2,01:50.3,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
844,3,01:50.4,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
1,4,01:47.3,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
4,5,01:50.9,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
847,6,01:50.6,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
846,7,01:51.7,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
839,8,01:50.4,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
840,9,01:51.3,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
852,10,01:51.4,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
842,11,01:50.9,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
822,12,01:50.5,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
855,13,01:50.2,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
848,14,01:49.8,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
825,15,01:51.0,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
817,16,01:51.0,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
858,17,01:50.5,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
807,18,01:49.9,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
832,,01:53.1,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
857,,,2023,12,Belgian Grand Prix,2023-07-30T13:00:00.000
830,1,01:20.5,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
846,2,01:22.2,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
815,3,01:22.3,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
1,4,01:21.6,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
857,5,01:22.7,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
847,6,01:22.2,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
844,7,01:22.5,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
832,8,01:22.6,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
4,9,01:22.7,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
840,10,01:23.4,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
848,11,01:24.1,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
822,12,01:23.7,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
817,13,01:23.9,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
807,14,01:23.6,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
852,15,01:23.3,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
855,16,01:23.7,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
825,17,01:23.9,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
858,,01:23.5,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
839,,,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
842,,,2023,11,Hungarian Grand Prix,2023-07-23T13:00:00.000
830,1,01:30.3,2023,10,British Grand Prix,2023-07-09T14:00:00.000
846,2,01:30.5,2023,10,British Grand Prix,2023-07-09T14:00:00.000
1,3,01:30.5,2023,10,British Grand Prix,2023-07-09T14:00:00.000
857,4,01:30.9,2023,10,British Grand Prix,2023-07-09T14:00:00.000
847,5,01:31.1,2023,10,British Grand Prix,2023-07-09T14:00:00.000
815,6,01:30.9,2023,10,British Grand Prix,2023-07-09T14:00:00.000
4,7,01:31.3,2023,10,British Grand Prix,2023-07-09T14:00:00.000
848,8,01:31.3,2023,10,British Grand Prix,2023-07-09T14:00:00.000
844,9,01:31.3,2023,10,British Grand Prix,2023-07-09T14:00:00.000
832,10,01:31.4,2023,10,British Grand Prix,2023-07-09T14:00:00.000
858,11,01:31.7,2023,10,British Grand Prix,2023-07-09T14:00:00.000
822,12,01:31.9,2023,10,British Grand Prix,2023-07-09T14:00:00.000
807,13,01:31.8,2023,10,British Grand Prix,2023-07-09T14:00:00.000
840,14,01:31.5,2023,10,British Grand Prix,2023-07-09T14:00:00.000
855,15,01:31.8,2023,10,British Grand Prix,2023-07-09T14:00:00.000
852,16,01:32.1,2023,10,British Grand Prix,2023-07-09T14:00:00.000
856,17,01:32.4,2023,10,British Grand Prix,2023-07-09T14:00:00.000
842,18,01:31.5,2023,10,British Grand Prix,2023-07-09T14:00:00.000
825,,01:33.4,2023,10,British Grand Prix,2023-07-09T14:00:00.000
839,,01:33.9,2023,10,British Grand Prix,2023-07-09T14:00:00.000
830,1,01:07.0,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
844,2,01:08.8,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
815,3,01:08.1,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
846,4,01:08.7,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
4,5,01:09.1,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
832,6,01:08.9,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
847,7,01:09.3,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
1,8,01:09.2,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
840,9,01:08.5,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
842,10,01:09.0,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
848,11,01:09.6,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
855,12,01:09.8,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
858,13,01:09.6,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
839,14,01:09.8,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
822,15,01:09.9,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
857,16,01:09.9,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
856,17,01:09.9,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
825,18,01:10.2,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
852,19,01:09.6,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
807,,01:11.1,2023,9,Austrian Grand Prix,2023-07-02T13:00:00.000
830,1,01:15.6,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
4,2,01:15.8,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
1,3,01:15.4,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
844,4,01:15.9,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
832,5,01:15.9,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
815,6,01:14.5,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
848,7,01:16.9,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
839,8,01:16.8,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
840,9,01:16.6,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
822,10,01:16.6,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
857,11,01:16.6,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
842,12,01:16.4,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
846,13,01:16.4,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
852,14,01:16.7,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
807,15,01:17.2,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
855,16,01:17.1,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
825,17,01:16.1,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
856,18,01:16.7,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
847,,01:17.1,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
858,,01:18.4,2023,8,Canadian Grand Prix,2023-06-18T18:00:00.000
830,1,01:16.3,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
1,2,01:16.7,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
847,3,01:17.9,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
815,4,01:16.7,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
832,5,01:18.4,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
840,6,01:18.7,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
4,7,01:18.1,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
839,8,01:18.9,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
855,9,01:18.8,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
842,10,01:18.4,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
844,11,01:18.4,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
852,12,01:18.9,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
857,13,01:18.7,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
856,14,01:18.6,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
807,15,01:18.8,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
848,16,01:19.1,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
846,17,01:17.2,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
825,18,01:18.1,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
822,19,01:18.2,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
858,20,01:19.2,2023,7,Spanish Grand Prix,2023-06-04T13:00:00.000
830,1,01:16.6,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
4,2,01:16.7,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
839,3,01:16.5,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
1,4,01:15.7,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
847,5,01:16.8,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
844,6,01:15.8,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
842,7,01:15.8,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
832,8,01:16.4,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
846,9,01:17.8,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
857,10,01:17.5,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
822,11,01:17.8,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
856,12,01:17.6,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
855,13,01:16.9,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
848,14,01:16.7,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
852,15,01:17.7,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
815,16,01:16.3,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
807,17,01:17.0,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
858,18,01:17.3,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
825,,01:18.4,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
840,,01:17.8,2023,6,Monaco Grand Prix,2023-05-28T13:00:00.000
830,1,01:29.7,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
815,2,01:30.6,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
4,3,01:30.5,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
847,4,01:31.0,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
832,5,01:31.4,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
1,6,01:30.7,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
844,7,01:31.4,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
842,8,01:32.0,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
839,9,01:31.1,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
825,10,01:31.7,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
852,11,01:31.0,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
840,12,01:30.9,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
822,13,01:31.8,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
848,14,01:31.9,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
807,15,01:30.9,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
855,16,01:31.7,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
846,17,01:32.4,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
856,18,01:31.6,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
857,19,01:32.0,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
858,20,01:32.4,2023,5,Miami Grand Prix,2023-05-07T19:30:00.000
815,1,01:44.6,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
830,2,01:44.2,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
844,3,01:44.6,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
4,4,01:44.2,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
832,5,01:45.2,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
1,6,01:45.3,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
840,7,01:45.6,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
847,8,01:43.4,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
846,9,01:45.7,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
852,10,01:45.7,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
857,11,01:45.6,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
848,12,01:45.9,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
825,13,01:45.9,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
842,14,01:45.5,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
839,15,01:45.9,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
858,16,01:46.5,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
807,17,01:46.7,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
822,18,01:46.3,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
855,,01:47.6,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
856,,01:48.8,2023,4,Azerbaijan Grand Prix,2023-04-30T11:00:00.000
830,1,01:20.3,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
1,2,01:20.6,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
4,3,01:20.5,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
840,4,01:20.9,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
815,5,01:20.2,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
846,6,01:21.2,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
807,7,01:21.1,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
857,8,01:21.3,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
855,9,01:21.8,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
852,10,01:21.8,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
822,11,01:22.2,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
832,12,01:20.5,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
842,13,01:21.0,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
839,14,01:21.2,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
856,15,01:21.2,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
858,16,01:21.5,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
825,17,01:21.7,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
847,,01:22.7,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
848,,01:23.3,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
844,,,2023,3,Australian Grand Prix,2023-04-02T05:00:00.000
815,1,01:32.2,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
830,2,01:31.9,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
4,3,01:32.2,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
847,4,01:32.4,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
1,5,01:32.9,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
832,6,01:32.8,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
844,7,01:33.1,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
839,8,01:33.2,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
842,9,01:33.4,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
825,10,01:33.4,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
852,11,01:33.9,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
807,12,01:33.8,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
855,13,01:33.9,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
856,14,01:33.6,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
857,15,01:34.3,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
858,16,01:34.5,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
846,17,01:34.1,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
822,18,01:34.4,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
848,,01:35.6,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
840,,01:35.1,2023,2,Saudi Arabian Grand Prix,2023-03-19T17:00:00.000
830,1,01:36.2,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
815,2,01:36.3,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
4,3,01:36.2,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
832,4,01:37.1,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
1,5,01:36.5,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
840,6,01:36.5,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
847,7,01:37.2,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
822,8,01:37.4,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
842,9,01:35.1,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
848,10,01:37.1,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
852,11,01:36.6,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
858,12,01:36.0,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
825,13,01:36.5,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
856,14,01:37.7,2023,1,Bahrain Grand Prix,2023-03-05T15:00:00.000
